method,device,scenario_id,home_window,pmax,e_need,cost_15min,cost_60min,delta_eur,delta_pct,cost_ctrl_only,cost_price_only,status_15min,status_60min,status_ctrl_only,status_price_only,row_status,min_temp_15,min_temp_60,violations_15,violations_60,daily_hotwater_kwh,events
OPT,EV,EV_2025-10-12_P3.6_E30,17:00-08:00,3.6,30.0,0.23374333600264047,0.2340100000790401,0.0002666640763996364,0.1139541371349801,0.23401000007904021,0.2340100000790405,optimal,optimal,optimal,optimal,ok,,,,,,
OPT,EV,EV_2025-10-13_P11_E10,17:00-08:00,11.0,10.0,1.0663805569950513,1.1682388893328792,0.10185833233782793,8.718964354627328,1.1682388893328792,1.168238889332879,optimal,optimal,optimal,optimal,ok,,,,,,
OPT,EV,EV_2025-10-13_P11_E20,17:00-08:00,11.0,20.0,2.2527333351518006,2.3822833348806323,0.12954999972883163,5.438060109475724,2.3822833348806305,2.38228333488063,optimal,optimal,optimal,optimal,ok,,,,,,
OPT,EV,EV_2025-10-13_P11_E30,17:00-08:00,11.0,30.0,3.4641333348708705,3.6040833338403635,0.139949998969493,3.8830955337641435,3.6040833338403626,3.6040833338403635,optimal,optimal,optimal,optimal,ok,,,,,,
OPT,EV,EV_2025-10-13_P3.6_E10,17:00-08:00,3.6,10.0,1.15585777903006,1.2018111112559395,0.045953332225879606,3.8236734371557426,1.201811111255941,1.201811111255941,optimal,optimal,optimal,optimal,ok,,,,,,
OPT,EV,EV_2025-10-13_P3.6_E20,17:00-08:00,3.6,20.0,2.407296666878596,2.44862000178173,0.04132333490313389,1.6876173057912256,2.4486200017817294,2.44862000178173,optimal,optimal,optimal,optimal,ok,,,,,,
OPT,EV,EV_2025-10-13_P3.6_E30,17:00-08:00,3.6,30.0,3.797156666890404,3.8752333381403847,0.07807667124998074,2.014760517296941,3.87523333814039,3.8752333381403883,optimal,optimal,optimal,optimal,ok,,,,,,
OPT,TANK,TANK_family4_4showers,,,,2.9106477306583174,3.1719134435263383,0.2612657128680209,8.236848751382125,3.171913443526337,3.030978610547437,optimal,optimal,optimal,optimal,ok,50.000000000039556,50.00000000004648,0.0,0.0,6.0,"[(6, 30, 1.5, 2), (7, 0, 1.5, 2), (19, 0, 1.5, 2), (20, 0, 1.5, 2)]"
OPT,TANK,TANK_family4_6showers,,,,5.494384833531037,6.022984147423219,0.5285993138921814,8.77636900502767,6.022984147423216,5.940840697999039,optimal,optimal,optimal,optimal,ok,50.00000000003766,50.000000000171354,0.0,0.0,9.0,"[(6, 30, 1.5, 2), (7, 0, 1.5, 2), (19, 0, 1.5, 2), (19, 30, 1.5, 2), (20, 0, 1.5, 2), (20, 30, 1.5, 2)]"
OPT,TANK,TANK_low,,,,1.557796768058153,1.6856957372541213,0.12789896919596822,7.587310471835597,1.6856957372541201,1.662243543178358,optimal,optimal,optimal,optimal,ok,50.000000000024755,50.000000000010765,0.0,0.0,3.0,"[(7, 0, 1.5, 2), (20, 0, 1.5, 2)]"
OPT,TANK,TANK_medium,,,,2.9814215997144737,3.1992933396047842,0.2178717398903105,6.809995732283326,3.1992933396047873,3.172560838482471,optimal,optimal,optimal,optimal,ok,50.000000000102034,50.00000000000483,0.0,0.0,6.0,"[(7, 0, 3.0, 2), (20, 0, 3.0, 2)]"
